Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
198,,045d28m40.3774740000s,009d13m36.6994020000s,162.991,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.3774740000s,009d13m36.6994020000s,160.975,2.016,5036064.361,517730.857,160.975,FIXED,27,40,1.000,0.014,0.017,0.0,2023-11-13,12:22:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.025,0,0.00000000,270.00000000,0.000,0.000,0.000
199,,045d28m40.4036940000s,009d13m36.7059120000s,162.978,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.4036940000s,009d13m36.7059120000s,160.962,2.016,5036065.171,517730.996,160.962,FIXED,25,40,1.000,0.014,0.015,0.0,2023-11-13,12:22:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.669,0,0.00000000,270.00000000,0.000,0.000,0.000
200,,045d28m40.4308140000s,009d13m36.7140120000s,162.961,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.4308140000s,009d13m36.7140120000s,160.945,2.016,5036066.008,517731.170,160.945,FIXED,26,41,1.000,0.014,0.017,0.0,2023-11-13,12:22:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.276,0,0.00000000,270.00000000,0.000,0.000,0.000
201,,045d28m40.4592660000s,009d13m36.7214280000s,162.989,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.4592660000s,009d13m36.7214280000s,160.973,2.016,5036066.887,517731.328,160.973,FIXED,26,41,1.000,0.014,0.017,0.0,2023-11-13,12:22:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.882,0,0.00000000,270.00000000,0.000,0.000,0.000
202,,045d28m40.4863260000s,009d13m36.7289880000s,162.964,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.4863260000s,009d13m36.7289880000s,160.948,2.016,5036067.722,517731.490,160.948,FIXED,24,41,1.000,0.014,0.017,0.0,2023-11-13,12:22:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.508,0,0.00000000,270.00000000,0.000,0.000,0.000
203,,045d28m40.5118380000s,009d13m36.7341360000s,162.969,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.5118380000s,009d13m36.7341360000s,160.953,2.016,5036068.510,517731.599,160.953,FIXED,26,40,1.000,0.014,0.015,0.0,2023-11-13,12:23:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.195,0,0.00000000,270.00000000,0.000,0.000,0.000
204,,045d28m40.5384360000s,009d13m36.7411920000s,162.986,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.5384360000s,009d13m36.7411920000s,160.970,2.016,5036069.331,517731.750,160.970,FIXED,26,40,1.000,0.014,0.017,0.0,2023-11-13,12:23:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.835,0,0.00000000,270.00000000,0.000,0.000,0.000
205,,045d28m40.5654480000s,009d13m36.7465740000s,162.965,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.5654480000s,009d13m36.7465740000s,160.949,2.016,5036070.165,517731.865,160.949,FIXED,25,40,1.000,0.014,0.017,0.0,2023-11-13,12:23:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.515,0,0.00000000,270.00000000,0.000,0.000,0.000
206,,045d28m40.5938580000s,009d13m36.7537500000s,162.967,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.5938580000s,009d13m36.7537500000s,160.951,2.016,5036071.042,517732.018,160.951,FIXED,26,40,1.000,0.014,0.017,0.0,2023-11-13,12:23:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.147,0,0.00000000,270.00000000,0.000,0.000,0.000
207,,045d28m40.6218420000s,009d13m36.7612980000s,162.967,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.6218420000s,009d13m36.7612980000s,160.951,2.016,5036071.906,517732.180,160.951,FIXED,26,40,1.000,0.014,0.015,0.0,2023-11-13,12:23:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.778,0,0.00000000,270.00000000,0.000,0.000,0.000
208,,045d28m40.6505760000s,009d13m36.7653900000s,162.938,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.6505760000s,009d13m36.7653900000s,160.922,2.016,5036072.793,517732.266,160.922,FIXED,24,40,1.000,0.014,0.017,0.0,2023-11-13,12:23:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.483,0,0.00000000,270.00000000,0.000,0.000,0.000
209,,045d28m40.6766640000s,009d13m36.7689480000s,162.970,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.6766640000s,009d13m36.7689480000s,160.954,2.016,5036073.599,517732.341,160.954,FIXED,27,40,1.000,0.014,0.017,0.0,2023-11-13,12:23:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.213,0,0.00000000,270.00000000,0.000,0.000,0.000
210,,045d28m40.7053980000s,009d13m36.7748160000s,163.004,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7053980000s,009d13m36.7748160000s,160.988,2.016,5036074.486,517732.466,160.988,FIXED,26,40,1.000,0.014,0.017,0.0,2023-11-13,12:23:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.878,0,0.00000000,270.00000000,0.000,0.000,0.000
211,,045d28m40.7306880000s,009d13m36.7811160000s,163.006,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7306880000s,009d13m36.7811160000s,160.990,2.016,5036075.267,517732.600,160.990,FIXED,26,40,1.000,0.014,0.017,0.0,2023-11-13,12:23:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.568,0,0.00000000,270.00000000,0.000,0.000,0.000
212,,045d28m40.7560140000s,009d13m36.7875480000s,163.048,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7560140000s,009d13m36.7875480000s,161.032,2.016,5036076.048,517732.738,161.032,FIXED,27,40,1.000,0.014,0.017,0.0,2023-11-13,12:23:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.250,0,0.00000000,270.00000000,0.000,0.000,0.000
213,,045d28m40.7770260000s,009d13m36.7923300000s,163.000,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7770260000s,009d13m36.7923300000s,160.984,2.016,5036076.697,517732.840,160.984,FIXED,26,40,1.000,0.014,0.017,0.0,2023-11-13,12:23:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.014,0,0.00000000,270.00000000,0.000,0.000,0.000
214,,045d28m40.7838000000s,009d13m36.7926840000s,162.969,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7838000000s,009d13m36.7926840000s,160.953,2.016,5036076.906,517732.847,160.953,FIXED,25,40,1.000,0.014,0.017,0.0,2023-11-13,12:23:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.965,0,0.00000000,270.00000000,0.000,0.000,0.000
215,,045d28m40.7860740000s,009d13m36.7924260000s,162.994,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7860740000s,009d13m36.7924260000s,160.978,2.016,5036076.976,517732.841,160.978,FIXED,27,40,1.000,0.014,0.017,0.0,2023-11-13,12:23:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.952,0,0.00000000,270.00000000,0.000,0.000,0.000
216,,045d28m40.7860920000s,009d13m36.7922280000s,162.984,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7860920000s,009d13m36.7922280000s,160.968,2.016,5036076.977,517732.837,160.968,FIXED,27,39,1.000,0.014,0.017,0.0,2023-11-13,12:23:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.957,0,0.00000000,270.00000000,0.000,0.000,0.000
217,,045d28m40.7927340000s,009d13m36.7950240000s,162.984,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7927340000s,009d13m36.7950240000s,160.968,2.016,5036077.182,517732.897,160.968,FIXED,26,39,0.990,0.014,0.017,0.0,2023-11-13,12:23:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.854,0,0.00000000,270.00000000,0.000,0.000,0.000
218,,045d28m40.7932080000s,009d13m36.7950360000s,162.988,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7932080000s,009d13m36.7950360000s,160.972,2.016,5036077.197,517732.897,160.972,FIXED,26,39,0.990,0.014,0.017,0.0,2023-11-13,12:23:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,188.850,0,0.00000000,270.00000000,0.000,0.000,0.000
219,,045d28m40.7922120000s,009d13m36.7873200000s,163.032,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7922120000s,009d13m36.7873200000s,161.016,2.016,5036077.166,517732.730,161.016,FIXED,24,39,0.990,0.014,0.017,0.0,2023-11-13,12:23:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.011,0,0.00000000,270.00000000,0.000,0.000,0.000
220,,045d28m40.7919120000s,009d13m36.7624200000s,163.031,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7919120000s,009d13m36.7624200000s,161.015,2.016,5036077.155,517732.189,161.015,FIXED,26,39,0.960,0.014,0.017,0.0,2023-11-13,12:23:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.534,0,0.00000000,270.00000000,0.000,0.000,0.000
221,,045d28m40.7919900000s,009d13m36.7349640000s,163.021,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7919900000s,009d13m36.7349640000s,161.005,2.016,5036077.155,517731.593,161.005,FIXED,25,39,0.960,0.014,0.017,0.0,2023-11-13,12:23:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.109,0,0.00000000,270.00000000,0.000,0.000,0.000
222,,045d28m40.7908500000s,009d13m36.7054560000s,163.029,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7908500000s,009d13m36.7054560000s,161.013,2.016,5036077.119,517730.952,161.013,FIXED,24,38,0.960,0.014,0.017,0.0,2023-11-13,12:23:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.733,0,0.00000000,270.00000000,0.000,0.000,0.000
223,,045d28m40.7922720000s,009d13m36.6732060000s,162.969,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7922720000s,009d13m36.6732060000s,160.953,2.016,5036077.160,517730.252,160.953,FIXED,25,39,0.960,0.014,0.017,0.0,2023-11-13,12:23:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.408,0,0.00000000,270.00000000,0.000,0.000,0.000
224,,045d28m40.7913180000s,009d13m36.6388080000s,162.953,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7913180000s,009d13m36.6388080000s,160.937,2.016,5036077.129,517729.505,160.937,FIXED,25,38,0.970,0.014,0.017,0.0,2023-11-13,12:23:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.137,0,0.00000000,270.00000000,0.000,0.000,0.000
225,,045d28m40.7898960000s,009d13m36.6043020000s,162.900,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7898960000s,009d13m36.6043020000s,160.884,2.016,5036077.083,517728.756,160.884,FIXED,24,38,0.970,0.014,0.017,0.0,2023-11-13,12:23:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.877,0,0.00000000,270.00000000,0.000,0.000,0.000
226,,045d28m40.7890440000s,009d13m36.5722140000s,162.911,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7890440000s,009d13m36.5722140000s,160.895,2.016,5036077.055,517728.060,160.895,FIXED,24,39,0.960,0.014,0.017,0.0,2023-11-13,12:23:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.553,0,0.00000000,270.00000000,0.000,0.000,0.000
227,,045d28m40.7892720000s,009d13m36.5409300000s,162.862,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7892720000s,009d13m36.5409300000s,160.846,2.016,5036077.060,517727.381,160.846,FIXED,26,39,0.960,0.014,0.017,0.0,2023-11-13,12:23:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.214,0,0.00000000,270.00000000,0.000,0.000,0.000
228,,045d28m40.7951340000s,009d13m36.5181840000s,162.838,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7951340000s,009d13m36.5181840000s,160.822,2.016,5036077.239,517726.886,160.822,FIXED,25,39,0.990,0.014,0.017,0.0,2023-11-13,12:23:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.656,0,0.00000000,270.00000000,0.000,0.000,0.000
229,,045d28m40.8083100000s,009d13m36.5167680000s,162.836,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8083100000s,009d13m36.5167680000s,160.820,2.016,5036077.646,517726.854,160.820,FIXED,25,39,1.020,0.014,0.017,0.0,2023-11-13,12:23:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.601,0,0.00000000,270.00000000,0.000,0.000,0.000
230,,045d28m40.8245580000s,009d13m36.5176020000s,162.812,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8245580000s,009d13m36.5176020000s,160.796,2.016,5036078.147,517726.871,160.796,FIXED,24,39,1.020,0.014,0.017,0.0,2023-11-13,12:23:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.483,0,0.00000000,270.00000000,0.000,0.000,0.000
231,,045d28m40.8457500000s,009d13m36.5169600000s,162.849,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8457500000s,009d13m36.5169600000s,160.833,2.016,5036078.801,517726.855,160.833,FIXED,24,39,0.990,0.014,0.017,0.0,2023-11-13,12:23:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.356,0,0.00000000,270.00000000,0.000,0.000,0.000
232,,045d28m40.8675900000s,009d13m36.5156280000s,162.835,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8675900000s,009d13m36.5156280000s,160.819,2.016,5036079.475,517726.825,160.819,FIXED,25,39,0.990,0.014,0.017,0.0,2023-11-13,12:23:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.250,0,0.00000000,270.00000000,0.000,0.000,0.000
233,,045d28m40.8901380000s,009d13m36.5154420000s,162.823,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.8901380000s,009d13m36.5154420000s,160.807,2.016,5036080.171,517726.819,160.807,FIXED,25,40,0.990,0.014,0.017,0.0,2023-11-13,12:23:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.118,0,0.00000000,270.00000000,0.000,0.000,0.000
234,,045d28m40.9140240000s,009d13m36.5182380000s,162.831,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.9140240000s,009d13m36.5182380000s,160.815,2.016,5036080.908,517726.877,160.815,FIXED,24,40,0.990,0.014,0.017,0.0,2023-11-13,12:23:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.914,0,0.00000000,270.00000000,0.000,0.000,0.000
235,,045d28m40.9370640000s,009d13m36.5156340000s,162.796,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.9370640000s,009d13m36.5156340000s,160.780,2.016,5036081.619,517726.819,160.780,FIXED,24,40,0.990,0.014,0.017,0.0,2023-11-13,12:23:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.838,0,0.00000000,270.00000000,0.000,0.000,0.000
236,,045d28m40.9605180000s,009d13m36.5141880000s,162.792,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.9605180000s,009d13m36.5141880000s,160.776,2.016,5036082.343,517726.785,160.776,FIXED,25,40,0.950,0.014,0.017,0.0,2023-11-13,12:23:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.734,0,0.00000000,270.00000000,0.000,0.000,0.000
237,,045d28m40.9841340000s,009d13m36.5152260000s,162.786,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.9841340000s,009d13m36.5152260000s,160.770,2.016,5036083.072,517726.806,160.770,FIXED,25,39,0.990,0.014,0.017,0.0,2023-11-13,12:23:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.578,0,0.00000000,270.00000000,0.000,0.000,0.000
238,,045d28m41.0078160000s,009d13m36.5148180000s,162.822,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.0078160000s,009d13m36.5148180000s,160.806,2.016,5036083.802,517726.795,160.806,FIXED,24,39,0.990,0.014,0.017,0.0,2023-11-13,12:23:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.449,0,0.00000000,270.00000000,0.000,0.000,0.000
239,,045d28m41.0311080000s,009d13m36.5134560000s,162.808,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.0311080000s,009d13m36.5134560000s,160.792,2.016,5036084.521,517726.763,160.792,FIXED,24,38,0.990,0.014,0.017,0.0,2023-11-13,12:23:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.353,0,0.00000000,270.00000000,0.000,0.000,0.000
240,,045d28m41.0539440000s,009d13m36.5122680000s,162.839,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.0539440000s,009d13m36.5122680000s,160.823,2.016,5036085.226,517726.735,160.823,FIXED,25,38,0.990,0.014,0.017,0.0,2023-11-13,12:23:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.251,0,0.00000000,270.00000000,0.000,0.000,0.000
241,,045d28m41.0764740000s,009d13m36.5130420000s,162.844,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.0764740000s,009d13m36.5130420000s,160.828,2.016,5036085.921,517726.750,160.828,FIXED,26,39,0.990,0.014,0.017,0.0,2023-11-13,12:23:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.116,0,0.00000000,270.00000000,0.000,0.000,0.000
242,,045d28m41.1011640000s,009d13m36.5147700000s,162.831,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.1011640000s,009d13m36.5147700000s,160.815,2.016,5036086.683,517726.786,160.815,FIXED,24,39,0.990,0.014,0.017,0.0,2023-11-13,12:23:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.955,0,0.00000000,270.00000000,0.000,0.000,0.000
243,,045d28m41.1235440000s,009d13m36.5113440000s,162.845,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.1235440000s,009d13m36.5113440000s,160.829,2.016,5036087.374,517726.709,160.829,FIXED,25,38,0.990,0.014,0.017,0.0,2023-11-13,12:23:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.913,0,0.00000000,270.00000000,0.000,0.000,0.000
244,,045d28m41.1468480000s,009d13m36.5103840000s,162.834,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.1468480000s,009d13m36.5103840000s,160.818,2.016,5036088.093,517726.686,160.818,FIXED,25,39,0.990,0.014,0.017,0.0,2023-11-13,12:23:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.821,0,0.00000000,270.00000000,0.000,0.000,0.000
245,,045d28m41.1701580000s,009d13m36.5095860000s,162.872,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.1701580000s,009d13m36.5095860000s,160.856,2.016,5036088.812,517726.667,160.856,FIXED,25,38,0.990,0.014,0.017,0.0,2023-11-13,12:23:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.720,0,0.00000000,270.00000000,0.000,0.000,0.000
246,,045d28m41.1934740000s,009d13m36.5080860000s,162.844,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.1934740000s,009d13m36.5080860000s,160.828,2.016,5036089.531,517726.632,160.828,FIXED,24,38,0.990,0.014,0.017,0.0,2023-11-13,12:23:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.648,0,0.00000000,270.00000000,0.000,0.000,0.000
247,,045d28m41.2167300000s,009d13m36.5078280000s,162.864,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.2167300000s,009d13m36.5078280000s,160.848,2.016,5036090.249,517726.625,160.848,FIXED,25,38,0.990,0.014,0.018,0.0,2023-11-13,12:23:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.544,0,0.00000000,270.00000000,0.000,0.000,0.000
248,,045d28m41.2392660000s,009d13m36.5078640000s,162.894,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.2392660000s,009d13m36.5078640000s,160.878,2.016,5036090.945,517726.624,160.878,FIXED,23,38,0.990,0.014,0.018,0.0,2023-11-13,12:23:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.438,0,0.00000000,270.00000000,0.000,0.000,0.000
249,,045d28m41.2624560000s,009d13m36.5089980000s,162.899,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.2624560000s,009d13m36.5089980000s,160.883,2.016,5036091.660,517726.646,160.883,FIXED,24,37,0.990,0.014,0.015,0.0,2023-11-13,12:23:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.312,0,0.00000000,270.00000000,0.000,0.000,0.000
250,,045d28m41.2854780000s,009d13m36.5070600000s,162.877,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.2854780000s,009d13m36.5070600000s,160.861,2.016,5036092.371,517726.602,160.861,FIXED,25,39,0.990,0.014,0.018,0.0,2023-11-13,12:24:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.260,0,0.00000000,270.00000000,0.000,0.000,0.000
251,,045d28m41.3097660000s,009d13m36.5059740000s,162.872,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.3097660000s,009d13m36.5059740000s,160.856,2.016,5036093.120,517726.576,160.856,FIXED,25,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.184,0,0.00000000,270.00000000,0.000,0.000,0.000
252,,045d28m41.3331900000s,009d13m36.5069700000s,162.891,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.3331900000s,009d13m36.5069700000s,160.875,2.016,5036093.843,517726.596,160.875,FIXED,24,38,0.990,0.014,0.017,0.0,2023-11-13,12:24:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.066,0,0.00000000,270.00000000,0.000,0.000,0.000
253,,045d28m41.3573220000s,009d13m36.5046600000s,162.869,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.3573220000s,009d13m36.5046600000s,160.853,2.016,5036094.588,517726.544,160.853,FIXED,24,39,0.990,0.014,0.018,0.0,2023-11-13,12:24:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.025,0,0.00000000,270.00000000,0.000,0.000,0.000
254,,045d28m41.3806860000s,009d13m36.5028240000s,162.886,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.3806860000s,009d13m36.5028240000s,160.870,2.016,5036095.309,517726.502,160.870,FIXED,25,39,0.990,0.014,0.018,0.0,2023-11-13,12:24:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.973,0,0.00000000,270.00000000,0.000,0.000,0.000
255,,045d28m41.4043980000s,009d13m36.5047200000s,162.896,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.4043980000s,009d13m36.5047200000s,160.880,2.016,5036096.040,517726.541,160.880,FIXED,24,39,0.990,0.014,0.015,0.0,2023-11-13,12:24:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.845,0,0.00000000,270.00000000,0.000,0.000,0.000
256,,045d28m41.4277980000s,009d13m36.5044620000s,162.893,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.4277980000s,009d13m36.5044620000s,160.877,2.016,5036096.763,517726.533,160.877,FIXED,24,38,0.990,0.014,0.018,0.0,2023-11-13,12:24:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.768,0,0.00000000,270.00000000,0.000,0.000,0.000
257,,045d28m41.4503520000s,009d13m36.5020860000s,162.864,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.4503520000s,009d13m36.5020860000s,160.848,2.016,5036097.458,517726.480,160.848,FIXED,25,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.746,0,0.00000000,270.00000000,0.000,0.000,0.000
258,,045d28m41.4722820000s,009d13m36.5024280000s,162.879,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.4722820000s,009d13m36.5024280000s,160.863,2.016,5036098.135,517726.485,160.863,FIXED,25,39,0.990,0.014,0.016,0.0,2023-11-13,12:24:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.664,0,0.00000000,270.00000000,0.000,0.000,0.000
259,,045d28m41.4917520000s,009d13m36.5027460000s,162.896,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.4917520000s,009d13m36.5027460000s,160.880,2.016,5036098.736,517726.491,160.880,FIXED,24,39,0.990,0.014,0.017,0.0,2023-11-13,12:24:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.592,0,0.00000000,270.00000000,0.000,0.000,0.000
260,,045d28m41.5110060000s,009d13m36.5006760000s,162.903,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5110060000s,009d13m36.5006760000s,160.887,2.016,5036099.330,517726.444,160.887,FIXED,25,39,0.990,0.014,0.018,0.0,2023-11-13,12:24:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.575,0,0.00000000,270.00000000,0.000,0.000,0.000
261,,045d28m41.5240140000s,009d13m36.5074200000s,162.901,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5240140000s,009d13m36.5074200000s,160.885,2.016,5036099.732,517726.589,160.885,FIXED,24,39,0.990,0.014,0.016,0.0,2023-11-13,12:24:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.392,0,0.00000000,270.00000000,0.000,0.000,0.000
262,,045d28m41.5241640000s,009d13m36.5161020000s,162.905,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5241640000s,009d13m36.5161020000s,160.889,2.016,5036099.737,517726.778,160.889,FIXED,25,39,1.050,0.014,0.017,0.0,2023-11-13,12:24:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.206,0,0.00000000,270.00000000,0.000,0.000,0.000
263,,045d28m41.5248660000s,009d13m36.5314680000s,162.901,0.0000000000000000,0.0000000000000000,0.000000,045d28m41.5248660000s,009d13m36.5314680000s,160.885,2.016,5036099.760,517727.111,160.885,FIXED,24,39,1.050,0.014,0.017,0.0,2023-11-13,12:24:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.876,0,0.00000000,270.00000000,0.000,0.000,0.000
