Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
323,,045d28m39.3735300000s,009d13m35.6823480000s,162.640,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3735300000s,009d13m35.6823480000s,160.624,2.016,5036033.317,517708.864,160.624,FIXED,28,40,1.200,0.014,0.017,0.0,2023-11-13,12:35:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.919,0,0.00000000,270.00000000,0.000,0.000,0.000
324,,045d28m39.3619620000s,009d13m35.6388480000s,162.606,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3619620000s,009d13m35.6388480000s,160.590,2.016,5036032.957,517707.920,160.590,FIXED,27,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,225.923,0,0.00000000,270.00000000,0.000,0.000,0.000
325,,045d28m39.3500520000s,009d13m35.5953360000s,162.559,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3500520000s,009d13m35.5953360000s,160.543,2.016,5036032.587,517706.977,160.543,FIXED,25,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,226.934,0,0.00000000,270.00000000,0.000,0.000,0.000
326,,045d28m39.3389520000s,009d13m35.5532340000s,162.565,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3389520000s,009d13m35.5532340000s,160.549,2.016,5036032.242,517706.064,160.549,FIXED,25,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,227.901,0,0.00000000,270.00000000,0.000,0.000,0.000
327,,045d28m39.3294240000s,009d13m35.5093500000s,162.559,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3294240000s,009d13m35.5093500000s,160.543,2.016,5036031.945,517705.112,160.543,FIXED,25,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,228.886,0,0.00000000,270.00000000,0.000,0.000,0.000
328,,045d28m39.3228660000s,009d13m35.4653580000s,162.522,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3228660000s,009d13m35.4653580000s,160.506,2.016,5036031.740,517704.157,160.506,FIXED,25,38,1.300,0.014,0.017,0.0,2023-11-13,12:35:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,229.843,0,0.00000000,270.00000000,0.000,0.000,0.000
329,,045d28m39.3174900000s,009d13m35.4238620000s,162.500,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3174900000s,009d13m35.4238620000s,160.484,2.016,5036031.572,517703.257,160.484,FIXED,25,39,1.300,0.014,0.017,0.0,2023-11-13,12:35:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,230.735,0,0.00000000,270.00000000,0.000,0.000,0.000
330,,045d28m39.3122880000s,009d13m35.3767320000s,162.553,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3122880000s,009d13m35.3767320000s,160.537,2.016,5036031.408,517702.234,160.537,FIXED,26,39,1.290,0.014,0.017,0.0,2023-11-13,12:36:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,231.727,0,0.00000000,270.00000000,0.000,0.000,0.000
331,,045d28m39.3066120000s,009d13m35.3399100000s,162.610,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3066120000s,009d13m35.3399100000s,160.594,2.016,5036031.231,517701.435,160.594,FIXED,26,39,1.290,0.014,0.017,0.0,2023-11-13,12:36:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,232.519,0,0.00000000,270.00000000,0.000,0.000,0.000
332,,045d28m39.3016440000s,009d13m35.2996080000s,162.552,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3016440000s,009d13m35.2996080000s,160.536,2.016,5036031.075,517700.561,160.536,FIXED,26,39,1.290,0.014,0.017,0.0,2023-11-13,12:36:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,233.388,0,0.00000000,270.00000000,0.000,0.000,0.000
333,,045d28m39.2982900000s,009d13m35.2576260000s,162.523,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2982900000s,009d13m35.2576260000s,160.507,2.016,5036030.969,517699.649,160.507,FIXED,27,39,1.290,0.014,0.017,0.0,2023-11-13,12:36:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,234.268,0,0.00000000,270.00000000,0.000,0.000,0.000
334,,045d28m39.2950680000s,009d13m35.2134180000s,162.475,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2950680000s,009d13m35.2134180000s,160.459,2.016,5036030.867,517698.690,160.459,FIXED,26,39,1.290,0.014,0.017,0.0,2023-11-13,12:36:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,235.193,0,0.00000000,270.00000000,0.000,0.000,0.000
335,,045d28m39.2892540000s,009d13m35.1753180000s,162.474,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2892540000s,009d13m35.1753180000s,160.458,2.016,5036030.685,517697.863,160.458,FIXED,27,40,1.290,0.014,0.017,0.0,2023-11-13,12:36:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,236.021,0,0.00000000,270.00000000,0.000,0.000,0.000
336,,045d28m39.2856180000s,009d13m35.1358860000s,162.469,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2856180000s,009d13m35.1358860000s,160.453,2.016,5036030.571,517697.007,160.453,FIXED,26,40,1.200,0.014,0.017,0.0,2023-11-13,12:36:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,236.851,0,0.00000000,270.00000000,0.000,0.000,0.000
337,,045d28m39.2865240000s,009d13m35.0902320000s,162.394,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2865240000s,009d13m35.0902320000s,160.378,2.016,5036030.596,517696.016,160.378,FIXED,25,40,1.200,0.014,0.017,0.0,2023-11-13,12:36:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,237.762,0,0.00000000,270.00000000,0.000,0.000,0.000
338,,045d28m39.2834940000s,009d13m35.0506440000s,162.396,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2834940000s,009d13m35.0506440000s,160.380,2.016,5036030.500,517695.157,160.380,FIXED,25,40,1.200,0.014,0.017,0.0,2023-11-13,12:36:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,238.588,0,0.00000000,270.00000000,0.000,0.000,0.000
339,,045d28m39.2790600000s,009d13m35.0092680000s,162.398,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2790600000s,009d13m35.0092680000s,160.382,2.016,5036030.361,517694.259,160.382,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:36:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,239.466,0,0.00000000,270.00000000,0.000,0.000,0.000
340,,045d28m39.2773800000s,009d13m34.9654080000s,162.357,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2773800000s,009d13m34.9654080000s,160.341,2.016,5036030.306,517693.307,160.341,FIXED,23,38,1.200,0.014,0.017,0.0,2023-11-13,12:36:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,240.368,0,0.00000000,270.00000000,0.000,0.000,0.000
341,,045d28m39.2771400000s,009d13m34.9237380000s,162.353,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2771400000s,009d13m34.9237380000s,160.337,2.016,5036030.296,517692.402,160.337,FIXED,27,38,1.200,0.014,0.017,0.0,2023-11-13,12:36:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,241.206,0,0.00000000,270.00000000,0.000,0.000,0.000
342,,045d28m39.2759940000s,009d13m34.8818160000s,162.389,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2759940000s,009d13m34.8818160000s,160.373,2.016,5036030.258,517691.492,160.373,FIXED,27,38,1.200,0.014,0.017,0.0,2023-11-13,12:36:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,242.054,0,0.00000000,270.00000000,0.000,0.000,0.000
343,,045d28m39.2744220000s,009d13m34.8364800000s,162.342,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2744220000s,009d13m34.8364800000s,160.326,2.016,5036030.207,517690.508,160.326,FIXED,25,39,1.200,0.014,0.017,0.0,2023-11-13,12:36:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,242.987,0,0.00000000,270.00000000,0.000,0.000,0.000
344,,045d28m39.2720760000s,009d13m34.7907240000s,162.299,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2720760000s,009d13m34.7907240000s,160.283,2.016,5036030.132,517689.515,160.283,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:36:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,243.936,0,0.00000000,270.00000000,0.000,0.000,0.000
345,,045d28m39.2683020000s,009d13m34.7450040000s,162.333,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2683020000s,009d13m34.7450040000s,160.317,2.016,5036030.012,517688.523,160.317,FIXED,26,38,1.200,0.014,0.017,0.0,2023-11-13,12:36:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,244.891,0,0.00000000,270.00000000,0.000,0.000,0.000
346,,045d28m39.2680260000s,009d13m34.6968540000s,162.330,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2680260000s,009d13m34.6968540000s,160.314,2.016,5036030.001,517687.477,160.314,FIXED,25,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,245.862,0,0.00000000,270.00000000,0.000,0.000,0.000
347,,045d28m39.2672940000s,009d13m34.6597680000s,162.416,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2672940000s,009d13m34.6597680000s,160.400,2.016,5036029.976,517686.672,160.400,FIXED,25,37,1.200,0.014,0.017,0.0,2023-11-13,12:36:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,246.604,0,0.00000000,270.00000000,0.000,0.000,0.000
348,,045d28m39.2692380000s,009d13m34.6175280000s,162.394,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2692380000s,009d13m34.6175280000s,160.378,2.016,5036030.033,517685.755,160.378,FIXED,24,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,247.435,0,0.00000000,270.00000000,0.000,0.000,0.000
349,,045d28m39.2719320000s,009d13m34.5674040000s,162.351,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2719320000s,009d13m34.5674040000s,160.335,2.016,5036030.114,517684.667,160.335,FIXED,26,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,248.419,0,0.00000000,270.00000000,0.000,0.000,0.000
350,,045d28m39.2719680000s,009d13m34.5211500000s,162.304,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2719680000s,009d13m34.5211500000s,160.288,2.016,5036030.112,517683.662,160.288,FIXED,26,37,1.230,0.014,0.017,0.0,2023-11-13,12:36:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,249.356,0,0.00000000,270.00000000,0.000,0.000,0.000
351,,045d28m39.2747280000s,009d13m34.4736600000s,162.278,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2747280000s,009d13m34.4736600000s,160.262,2.016,5036030.194,517682.631,160.262,FIXED,27,37,1.360,0.014,0.017,0.0,2023-11-13,12:36:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,250.286,0,0.00000000,270.00000000,0.000,0.000,0.000
352,,045d28m39.2773920000s,009d13m34.4269380000s,162.254,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2773920000s,009d13m34.4269380000s,160.238,2.016,5036030.273,517681.617,160.238,FIXED,27,38,1.290,0.014,0.015,0.0,2023-11-13,12:36:22,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,251.202,0,0.00000000,270.00000000,0.000,0.000,0.000
353,,045d28m39.2811900000s,009d13m34.3802520000s,162.212,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2811900000s,009d13m34.3802520000s,160.196,2.016,5036030.388,517680.603,160.196,FIXED,28,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,252.108,0,0.00000000,270.00000000,0.000,0.000,0.000
354,,045d28m39.2859000000s,009d13m34.3354920000s,162.206,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2859000000s,009d13m34.3354920000s,160.190,2.016,5036030.530,517679.630,160.190,FIXED,27,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:24,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,252.962,0,0.00000000,270.00000000,0.000,0.000,0.000
355,,045d28m39.2942040000s,009d13m34.2874740000s,162.248,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2942040000s,009d13m34.2874740000s,160.232,2.016,5036030.784,517678.587,160.232,FIXED,28,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,253.838,0,0.00000000,270.00000000,0.000,0.000,0.000
356,,045d28m39.2991780000s,009d13m34.2448260000s,162.259,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2991780000s,009d13m34.2448260000s,160.243,2.016,5036030.935,517677.661,160.243,FIXED,27,37,1.360,0.014,0.017,0.0,2023-11-13,12:36:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,254.647,0,0.00000000,270.00000000,0.000,0.000,0.000
357,,045d28m39.3029820000s,009d13m34.2033120000s,162.237,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3029820000s,009d13m34.2033120000s,160.221,2.016,5036031.050,517676.759,160.221,FIXED,28,37,1.200,0.014,0.017,0.0,2023-11-13,12:36:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,255.449,0,0.00000000,270.00000000,0.000,0.000,0.000
358,,045d28m39.3102660000s,009d13m34.1622240000s,162.234,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3102660000s,009d13m34.1622240000s,160.218,2.016,5036031.272,517675.867,160.218,FIXED,27,37,1.200,0.014,0.017,0.0,2023-11-13,12:36:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,256.205,0,0.00000000,270.00000000,0.000,0.000,0.000
359,,045d28m39.3171180000s,009d13m34.1208420000s,162.197,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3171180000s,009d13m34.1208420000s,160.181,2.016,5036031.481,517674.968,160.181,FIXED,27,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,256.977,0,0.00000000,270.00000000,0.000,0.000,0.000
360,,045d28m39.3251760000s,009d13m34.0794060000s,162.199,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3251760000s,009d13m34.0794060000s,160.183,2.016,5036031.727,517674.067,160.183,FIXED,27,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,257.733,0,0.00000000,270.00000000,0.000,0.000,0.000
361,,045d28m39.3326340000s,009d13m34.0374420000s,162.195,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3326340000s,009d13m34.0374420000s,160.179,2.016,5036031.954,517673.156,160.179,FIXED,25,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,258.509,0,0.00000000,270.00000000,0.000,0.000,0.000
362,,045d28m39.3414900000s,009d13m33.9926400000s,162.181,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3414900000s,009d13m33.9926400000s,160.165,2.016,5036032.225,517672.182,160.165,FIXED,27,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,259.330,0,0.00000000,270.00000000,0.000,0.000,0.000
363,,045d28m39.3489360000s,009d13m33.9569100000s,162.186,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3489360000s,009d13m33.9569100000s,160.170,2.016,5036032.453,517671.406,160.170,FIXED,26,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,259.979,0,0.00000000,270.00000000,0.000,0.000,0.000
364,,045d28m39.3594660000s,009d13m33.9187320000s,162.180,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3594660000s,009d13m33.9187320000s,160.164,2.016,5036032.775,517670.576,160.164,FIXED,25,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,260.650,0,0.00000000,270.00000000,0.000,0.000,0.000
365,,045d28m39.3708240000s,009d13m33.8808240000s,162.144,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3708240000s,009d13m33.8808240000s,160.128,2.016,5036033.123,517669.752,160.128,FIXED,25,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,261.312,0,0.00000000,270.00000000,0.000,0.000,0.000
366,,045d28m39.3822780000s,009d13m33.8417880000s,162.156,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3822780000s,009d13m33.8417880000s,160.140,2.016,5036033.475,517668.904,160.140,FIXED,25,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,261.991,0,0.00000000,270.00000000,0.000,0.000,0.000
367,,045d28m39.3942420000s,009d13m33.8039400000s,162.150,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3942420000s,009d13m33.8039400000s,160.134,2.016,5036033.841,517668.081,160.134,FIXED,24,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,262.645,0,0.00000000,270.00000000,0.000,0.000,0.000
368,,045d28m39.4078020000s,009d13m33.7650720000s,162.127,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4078020000s,009d13m33.7650720000s,160.111,2.016,5036034.258,517667.236,160.111,FIXED,25,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,263.307,0,0.00000000,270.00000000,0.000,0.000,0.000
369,,045d28m39.4211700000s,009d13m33.7220160000s,162.133,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4211700000s,009d13m33.7220160000s,160.117,2.016,5036034.667,517666.300,160.117,FIXED,25,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,264.055,0,0.00000000,270.00000000,0.000,0.000,0.000
370,,045d28m39.4313700000s,009d13m33.6823320000s,162.140,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4313700000s,009d13m33.6823320000s,160.124,2.016,5036034.980,517665.437,160.124,FIXED,25,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,264.767,0,0.00000000,270.00000000,0.000,0.000,0.000
371,,045d28m39.4448760000s,009d13m33.6415980000s,162.082,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4448760000s,009d13m33.6415980000s,160.066,2.016,5036035.394,517664.552,160.066,FIXED,26,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,265.477,0,0.00000000,270.00000000,0.000,0.000,0.000
372,,045d28m39.4617180000s,009d13m33.6061260000s,162.176,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4617180000s,009d13m33.6061260000s,160.160,2.016,5036035.912,517663.780,160.160,FIXED,25,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,266.031,0,0.00000000,270.00000000,0.000,0.000,0.000
373,,045d28m39.4749300000s,009d13m33.5689440000s,162.194,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4749300000s,009d13m33.5689440000s,160.178,2.016,5036036.317,517662.972,160.178,FIXED,25,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,266.666,0,0.00000000,270.00000000,0.000,0.000,0.000
374,,045d28m39.4881480000s,009d13m33.5265540000s,162.147,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4881480000s,009d13m33.5265540000s,160.131,2.016,5036036.722,517662.050,160.131,FIXED,26,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,267.417,0,0.00000000,270.00000000,0.000,0.000,0.000
375,,045d28m39.5009340000s,009d13m33.4832880000s,162.142,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5009340000s,009d13m33.4832880000s,160.126,2.016,5036037.114,517661.110,160.126,FIXED,26,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,268.186,0,0.00000000,270.00000000,0.000,0.000,0.000
376,,045d28m39.5112000000s,009d13m33.4390140000s,162.140,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5112000000s,009d13m33.4390140000s,160.124,2.016,5036037.428,517660.148,160.124,FIXED,26,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.001,0,0.00000000,270.00000000,0.000,0.000,0.000
377,,045d28m39.5249040000s,009d13m33.3961560000s,162.104,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5249040000s,009d13m33.3961560000s,160.088,2.016,5036037.849,517659.216,160.088,FIXED,26,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.760,0,0.00000000,270.00000000,0.000,0.000,0.000
378,,045d28m39.5390760000s,009d13m33.3542640000s,162.104,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5390760000s,009d13m33.3542640000s,160.088,2.016,5036038.284,517658.306,160.088,FIXED,26,38,1.290,0.014,0.017,0.0,2023-11-13,12:36:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,270.493,0,0.00000000,270.00000000,0.000,0.000,0.000
379,,045d28m39.5510040000s,009d13m33.3140520000s,162.099,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5510040000s,009d13m33.3140520000s,160.083,2.016,5036038.649,517657.432,160.083,FIXED,26,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,271.214,0,0.00000000,270.00000000,0.000,0.000,0.000
380,,045d28m39.5645940000s,009d13m33.2701800000s,162.073,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5645940000s,009d13m33.2701800000s,160.057,2.016,5036039.066,517656.478,160.057,FIXED,26,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,271.999,0,0.00000000,270.00000000,0.000,0.000,0.000
381,,045d28m39.5784120000s,009d13m33.2285100000s,162.072,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5784120000s,009d13m33.2285100000s,160.056,2.016,5036039.490,517655.572,160.056,FIXED,27,36,1.290,0.014,0.017,0.0,2023-11-13,12:36:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,272.736,0,0.00000000,270.00000000,0.000,0.000,0.000
382,,045d28m39.5911920000s,009d13m33.1907760000s,162.093,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5911920000s,009d13m33.1907760000s,160.077,2.016,5036039.882,517654.752,160.077,FIXED,26,37,1.290,0.014,0.017,0.0,2023-11-13,12:36:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,273.400,0,0.00000000,270.00000000,0.000,0.000,0.000
383,,045d28m39.6024780000s,009d13m33.1557840000s,162.076,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6024780000s,009d13m33.1557840000s,160.060,2.016,5036040.228,517653.991,160.060,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,12:36:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,274.025,0,0.00000000,270.00000000,0.000,0.000,0.000
384,,045d28m39.6171900000s,009d13m33.1197240000s,162.068,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6171900000s,009d13m33.1197240000s,160.052,2.016,5036040.680,517653.207,160.052,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,12:36:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,274.643,0,0.00000000,270.00000000,0.000,0.000,0.000
385,,045d28m39.6296220000s,009d13m33.0815820000s,162.059,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6296220000s,009d13m33.0815820000s,160.043,2.016,5036041.061,517652.378,160.043,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,12:36:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,275.326,0,0.00000000,270.00000000,0.000,0.000,0.000
386,,045d28m39.6403380000s,009d13m33.0442260000s,162.036,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6403380000s,009d13m33.0442260000s,160.020,2.016,5036041.390,517651.566,160.020,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,12:36:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,276.010,0,0.00000000,270.00000000,0.000,0.000,0.000
387,,045d28m39.6528600000s,009d13m33.0085560000s,162.039,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6528600000s,009d13m33.0085560000s,160.023,2.016,5036041.774,517650.790,160.023,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,12:36:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,276.642,0,0.00000000,270.00000000,0.000,0.000,0.000
388,,045d28m39.6656760000s,009d13m32.9781180000s,162.009,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6656760000s,009d13m32.9781180000s,159.993,2.016,5036042.168,517650.128,159.993,FIXED,26,36,1.290,0.014,0.017,0.0,2023-11-13,12:36:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,277.168,0,0.00000000,270.00000000,0.000,0.000,0.000
